time,cart_pos,pend_pos,cart_vel,pend_vel,force
2.337479119724859888e+00,6.099703470497454955e-02,1.633209724654358874e+00,2.549252414070351525e-01,-9.057676585315114437e+00,6.000000000000000000e+00
2.362613303807922893e+00,6.698713879413800698e-02,1.419425045861243184e+00,2.348446364910640460e-01,-7.969708357608277005e+00,3.074581006308533038e+00
2.387747487890985898e+00,7.213293026682091047e-02,1.232184166066486508e+00,1.877116999488858684e-01,-6.964880397095814857e+00,4.353254518849667964e-01
2.412881671974048903e+00,7.595656038431082557e-02,1.068754713130404488e+00,1.277180131730691059e-01,-6.081438613835343787e+00,-1.314409320367731393e+00
2.438015856057111908e+00,7.825933137000642970e-02,9.260005796088850438e-01,6.441698215782197534e-02,-5.320767436485623669e+00,-2.357342833645321711e+00
2.463150040140174912e+00,7.903300213510504324e-02,8.009920331218324252e-01,3.970275598690708660e-03,-4.668312835170896236e+00,-2.888716963301511065e+00
2.488284224223237917e+00,7.839124963226265508e-02,6.912359589787991920e-01,-4.995425208751767820e-02,-4.105310093038909258e+00,-3.073189661930113559e+00
2.513418408306300922e+00,7.651740024810101126e-02,5.947006019804115251e-01,-9.549908351031578813e-02,-3.614404758990184430e+00,-3.035572001081801030e+00
2.538552592389363927e+00,7.362608751706271881e-02,5.097492016940393667e-01,-1.320768191796061752e-01,-3.181701067827525264e+00,-2.865176978791074802e+00
2.563686776472426931e+00,6.993668702957910044e-02,4.350483431959671354e-01,-1.599391484977544242e-01,-2.796945991931734987e+00,-2.623430116058958816e+00
2.588820960555489936e+00,6.565650209233644952e-02,3.694841660236008463e-01,-1.798286451604413916e-01,-2.452853034922517494e+00,-2.350443482582071475e+00
2.613955144638552941e+00,6.097119987912397870e-02,3.120974861110606957e-01,-1.927515522744998877e-01,-2.144338865931054716e+00,-2.072465310582339182e+00
2.639089328721615946e+00,5.604028127698822831e-02,2.620382865590794030e-01,-1.998081807053552206e-01,-1.867773838573974610e+00,-1.805552922443768304e+00
2.664223512804678951e+00,5.099610328111747054e-02,2.185369587670968339e-01,-2.020811711418315504e-01,-1.620400115837720811e+00,-1.558714887166753771e+00
2.689357696887741955e+00,4.594552195874573863e-02,1.808892745621726306e-01,-2.005404406558794483e-01,-1.399816994699208728e+00,-1.334856170156335065e+00
2.714491880970804960e+00,4.097277664411193981e-02,1.484492061948217423e-01,-1.960356088194634971e-01,-1.203842955402141257e+00,-1.134934273621768241e+00
2.739626065053867965e+00,3.614219517557347439e-02,1.206232438788208405e-01,-1.893167973140349458e-01,-1.030520992385345780e+00,-9.595640831544082205e-01
