time,cart_pos,pend_pos,cart_vel,pend_vel,force
3.601517677307128906e-01,-7.666476562499999203e-02,3.365553848621096744e+00,-4.048559225151595609e-01,6.132054710732197655e-01,-9.795200043486623764e-01
3.801558017730712891e-01,-8.465351562499999483e-02,3.373223752560524868e+00,-3.993569488576095283e-01,3.834178607768392033e-01,-5.563962197202164672e-01
4.001641273498535156e-01,-9.243800781249998655e-02,3.376291714136296029e+00,-3.890626508263719807e-01,1.533342489853944113e-01,-1.178452118136114890e-01
4.201717376708984375e-01,-9.988207031249998757e-02,3.373223752560524868e+00,-3.720615496079506812e-01,-1.533397305596330140e-01,3.344729419523027603e-01
4.401803016662597656e-01,-1.068268359374999893e-01,3.365553848621096744e+00,-3.470896575391435590e-01,-3.833310547026898552e-01,8.082505192249038739e-01
4.601881504058837891e-01,-1.131815234374999868e-01,3.350214040742240496e+00,-3.176097331951046598e-01,-7.666895166233901326e-01,1.282893431266959317e+00
4.801962375640869141e-01,-1.186737890624999792e-01,3.328738309711841481e+00,-2.745022840800758757e-01,-1.073352532932873027e+00,1.758998882758464388e+00
5.002050399780273438e-01,-1.231674609374999868e-01,3.298058693954128540e+00,-2.245847493535745032e-01,-1.533305948202976721e+00,2.215206276437159616e+00
5.202126502990722656e-01,-1.264809765624999860e-01,3.261243155044873276e+00,-1.656127629352462660e-01,-1.840076766715662782e+00,2.657033932566474910e+00
5.402209758758544922e-01,-1.285235546874999857e-01,3.215223731408304086e+00,-1.020864098378236468e-01,-2.300013734781004793e+00,3.062889754023199185e+00
5.602288246154785156e-01,-1.291817187499999797e-01,3.163068384620192131e+00,-3.289529379520698266e-02,-2.606744356519562267e+00,3.410091156218580277e+00
5.802371501922607422e-01,-1.284781640624999832e-01,3.104777114680537853e+00,3.516309672191686442e-02,-2.913350730722604531e+00,3.700081021840484041e+00
6.002454757690429688e-01,-1.266171484374999934e-01,3.041883902377226612e+00,9.301206229668328163e-02,-3.143352104200707320e+00,3.943095461075691421e+00
6.202533245086669922e-01,-1.235986718749999824e-01,2.975922728498143766e+00,1.508646232676753296e-01,-3.296764921480626498e+00,4.070827117434140163e+00
6.402621269226074219e-01,-1.195362109374999843e-01,2.908427573831175561e+00,2.030336875469179181e-01,-3.373273086046535418e+00,4.146868732229710197e+00
6.602697372436523438e-01,-1.144070703124999838e-01,2.840932419164207356e+00,2.563594823518196564e-01,-3.373474072312059313e+00,4.160329479347814718e+00
6.802780628204345703e-01,-1.082793359374999848e-01,2.774971245285124954e+00,3.062592295134709541e-01,-3.296686353186101481e+00,4.070351242051174268e+00
7.002861499786376953e-01,-1.012210937499999908e-01,2.709010071406042108e+00,3.527694642516679413e-01,-3.296725636865260878e+00,3.898302180155533314e+00
7.202942371368408203e-01,-9.339121093749998270e-02,2.649184820678502472e+00,3.913359008579603837e-01,-2.990053484598694133e+00,3.745980889243215373e+00
7.403020858764648438e-01,-8.483507812499999079e-02,2.595495493102504714e+00,4.276388193376942648e-01,-2.683413308181910040e+00,3.512424782241702292e+00
7.603104114532470703e-01,-7.564347656249999219e-02,2.546408107890164363e+00,4.593888442702064312e-01,-2.453347983766398954e+00,3.228063803750261140e+00
