time,cart_pos,pend_pos,cart_vel,pend_vel,force
1.502048969268798828e-01,1.459308593749999820e-02,3.072563518134939109e+00,2.855731200000000691e-01,-1.378710375975418234e+00,4.688103071739530670e+00
1.602184772491455078e-01,1.754347656249999679e-02,3.060291671831854021e+00,2.946389333333331861e-01,-1.225520334200357109e+00,4.797899623999786201e+00
1.702325344085693359e-01,2.081160156249999699e-02,3.044951863952997773e+00,3.263537393457454638e-01,-1.531827473585026356e+00,4.874100290161120341e+00
1.802456378936767578e-01,2.439746093749999706e-02,3.031146036862026882e+00,3.581166798418972674e-01,-1.378776031976941097e+00,4.950927565138598219e+00
1.902596950531005859e-01,2.830105468749999700e-02,3.014272248195284831e+00,3.898114108851959414e-01,-1.685010220943546688e+00,4.967300708194963832e+00
2.002730369567871094e-01,3.252238281249999335e-02,2.995864478740656978e+00,4.215703573894613032e-01,-1.838324270926055881e+00,4.990111670642148667e+00
2.102870941162109375e-01,3.706144531249999652e-02,2.978990690073914926e+00,4.532690824246467520e-01,-1.685010220943546688e+00,4.979794931644387468e+00
2.203004360198974609e-01,4.189554687499999486e-02,2.959048939831401714e+00,4.827660544298671974e-01,-1.991517960169864487e+00,4.930048706686594784e+00
2.303137779235839844e-01,4.700199218749999408e-02,2.940641170376774305e+00,5.099641420033809158e-01,-1.838324270926011694e+00,4.892289077207541581e+00
2.403275966644287109e-01,5.235808593749999296e-02,2.920699420134260649e+00,5.348702516606745894e-01,-1.991423128239232287e+00,4.793608881597426929e+00
2.503411769866943359e-01,5.794113281249999026e-02,2.902291650679633239e+00,5.575475199999997411e-01,-1.838280501300513459e+00,4.720231497329665515e+00
2.603547573089599609e-01,6.377382812499998721e-02,2.882349900437119583e+00,5.824785066666663402e-01,-1.991470543075618993e+00,4.569529729511004668e+00
2.703683376312255859e-01,6.983347656249999647e-02,2.862408150194606371e+00,6.051430400000009646e-01,-1.991470543075574584e+00,4.425367530841455732e+00
2.803819179534912109e-01,7.609738281249998904e-02,2.844000380739978517e+00,6.255411199999992844e-01,-1.838280501300557646e+00,4.277090918763963856e+00
2.903957366943359375e-01,8.254285156249999145e-02,2.825592611285351108e+00,6.436574214899647428e-01,-1.838236733759233354e+00,4.083188729480099255e+00
3.004093170166015625e-01,8.914718749999998859e-02,2.807184841830723254e+00,6.595379199999996667e-01,-1.838280501300557646e+00,3.886722528674652288e+00
3.104231357574462891e-01,9.586499999999999189e-02,2.790311053163981203e+00,6.708542139472872812e-01,-1.685050339279323239e+00,3.669136964509216003e+00
